id	supported by	compatible with	conflicts with	is trivial in
mrcaott259513ott750634				node ott259513 for https://tree.opentreeoflife.org/curator/study/view/pg_2916/?tab=trees&tree=tree6744
mrcaott259513ott750634	node node1173983 for https://tree.opentreeoflife.org/curator/study/view/pg_2917/?tab=trees&tree=tree6745			
mrcaott259513ott750634	node node1174636 for https://tree.opentreeoflife.org/curator/study/view/pg_2923/?tab=trees&tree=tree6751			
mrcaott281090ott532947	node node1174491 for https://tree.opentreeoflife.org/curator/study/view/pg_2919/?tab=trees&tree=tree6749			
mrcaott281090ott532947	node node1174696 for https://tree.opentreeoflife.org/curator/study/view/pg_2923/?tab=trees&tree=tree6751			
mrcaott283984ott889214				node ott283984 for https://tree.opentreeoflife.org/curator/study/view/pg_2842/?tab=trees&tree=tree6603
mrcaott283984ott889214				node ott283984 for https://tree.opentreeoflife.org/curator/study/view/pg_2916/?tab=trees&tree=tree6744
mrcaott283984ott889214				node ott283984 for https://tree.opentreeoflife.org/curator/study/view/pg_2918/?tab=trees&tree=tree6755
mrcaott283984ott889214	node node1173926 for https://tree.opentreeoflife.org/curator/study/view/pg_2917/?tab=trees&tree=tree6745			
mrcaott288146ott1019471	node node1174664 for https://tree.opentreeoflife.org/curator/study/view/pg_2923/?tab=trees&tree=tree6751			
mrcaott2958226ott2958228	node Tn11887498 for https://tree.opentreeoflife.org/curator/study/view/ot_615/?tab=trees&tree=Tr76459			
mrcaott2958226ott2958271	node Tn11887506 for https://tree.opentreeoflife.org/curator/study/view/ot_615/?tab=trees&tree=Tr76459			
mrcaott2958580ott2958582	node node1174743 for https://tree.opentreeoflife.org/curator/study/view/pg_2923/?tab=trees&tree=tree6751			
mrcaott2958663ott4678503	node node1174896 for https://tree.opentreeoflife.org/curator/study/view/pg_2923/?tab=trees&tree=tree6751			
mrcaott312999ott5745974				node ott5745974 for https://tree.opentreeoflife.org/curator/study/view/pg_2917/?tab=trees&tree=tree6745
mrcaott312999ott5745974				node ott5745974 for https://tree.opentreeoflife.org/curator/study/view/pg_2923/?tab=trees&tree=tree6751
mrcaott312999ott5745974	node node1174505 for https://tree.opentreeoflife.org/curator/study/view/pg_2919/?tab=trees&tree=tree6749			
mrcaott313212ott2958107				node ott313212 for https://tree.opentreeoflife.org/curator/study/view/pg_2842/?tab=trees&tree=tree6603
mrcaott313212ott2958107				node ott313212 for https://tree.opentreeoflife.org/curator/study/view/pg_2916/?tab=trees&tree=tree6744
mrcaott313212ott2958107				node ott313212 for https://tree.opentreeoflife.org/curator/study/view/pg_2917/?tab=trees&tree=tree6745
mrcaott313212ott2958107		node node1175334 for https://tree.opentreeoflife.org/curator/study/view/pg_2918/?tab=trees&tree=tree6755		
mrcaott313212ott2958107	node Tn11887473 for https://tree.opentreeoflife.org/curator/study/view/ot_615/?tab=trees&tree=Tr76459			
mrcaott313212ott413057	node Tn11887424 for https://tree.opentreeoflife.org/curator/study/view/ot_615/?tab=trees&tree=Tr76459			
mrcaott313212ott413057	node node1152869 for https://tree.opentreeoflife.org/curator/study/view/pg_2842/?tab=trees&tree=tree6603			
mrcaott313212ott413057	node node1173804 for https://tree.opentreeoflife.org/curator/study/view/pg_2916/?tab=trees&tree=tree6744			
mrcaott313212ott413057	node node1173908 for https://tree.opentreeoflife.org/curator/study/view/pg_2917/?tab=trees&tree=tree6745			
mrcaott313212ott418841			node Tn11887344 for https://tree.opentreeoflife.org/curator/study/view/ot_615/?tab=trees&tree=Tr76459	
mrcaott313212ott418841			node Tn11887388 for https://tree.opentreeoflife.org/curator/study/view/ot_615/?tab=trees&tree=Tr76459	
mrcaott313212ott418841			node Tn11887414 for https://tree.opentreeoflife.org/curator/study/view/ot_615/?tab=trees&tree=Tr76459	
mrcaott313212ott418841			node Tn11887502 for https://tree.opentreeoflife.org/curator/study/view/ot_615/?tab=trees&tree=Tr76459	
mrcaott313212ott418841			node Tn11887508 for https://tree.opentreeoflife.org/curator/study/view/ot_615/?tab=trees&tree=Tr76459	
mrcaott313212ott418841			node Tn11887513 for https://tree.opentreeoflife.org/curator/study/view/ot_615/?tab=trees&tree=Tr76459	
mrcaott313212ott418841		node node1152870 for https://tree.opentreeoflife.org/curator/study/view/pg_2842/?tab=trees&tree=tree6603		
mrcaott313212ott418841		node node1173806 for https://tree.opentreeoflife.org/curator/study/view/pg_2916/?tab=trees&tree=tree6744		
mrcaott313212ott418841		node node1173910 for https://tree.opentreeoflife.org/curator/study/view/pg_2917/?tab=trees&tree=tree6745		
mrcaott313212ott418841	node node1175014 for https://tree.opentreeoflife.org/curator/study/view/pg_2922/?tab=trees&tree=tree6752			
mrcaott313212ott418841	node node1175330 for https://tree.opentreeoflife.org/curator/study/view/pg_2918/?tab=trees&tree=tree6755			
mrcaott313212ott898712		node node1175334 for https://tree.opentreeoflife.org/curator/study/view/pg_2918/?tab=trees&tree=tree6755		
mrcaott313212ott898712	node Tn11887494 for https://tree.opentreeoflife.org/curator/study/view/ot_615/?tab=trees&tree=Tr76459			
mrcaott313212ott898712	node node1152871 for https://tree.opentreeoflife.org/curator/study/view/pg_2842/?tab=trees&tree=tree6603			
mrcaott313212ott898712	node node1173808 for https://tree.opentreeoflife.org/curator/study/view/pg_2916/?tab=trees&tree=tree6744			
mrcaott313212ott898712	node node1173912 for https://tree.opentreeoflife.org/curator/study/view/pg_2917/?tab=trees&tree=tree6745			
mrcaott313212ott990030		node node1152870 for https://tree.opentreeoflife.org/curator/study/view/pg_2842/?tab=trees&tree=tree6603		
mrcaott313212ott990030		node node1173806 for https://tree.opentreeoflife.org/curator/study/view/pg_2916/?tab=trees&tree=tree6744		
mrcaott313212ott990030		node node1173910 for https://tree.opentreeoflife.org/curator/study/view/pg_2917/?tab=trees&tree=tree6745		
mrcaott313212ott990030	node Tn11887382 for https://tree.opentreeoflife.org/curator/study/view/ot_615/?tab=trees&tree=Tr76459			
mrcaott313212ott990030	node node1175332 for https://tree.opentreeoflife.org/curator/study/view/pg_2918/?tab=trees&tree=tree6755			
mrcaott313215ott333800			node node1175341 for https://tree.opentreeoflife.org/curator/study/view/pg_2918/?tab=trees&tree=tree6755	
mrcaott313215ott333800		node Tn11887504 for https://tree.opentreeoflife.org/curator/study/view/ot_615/?tab=trees&tree=Tr76459		
mrcaott313215ott333800	node node1152878 for https://tree.opentreeoflife.org/curator/study/view/pg_2842/?tab=trees&tree=tree6603			
mrcaott313215ott333800	node node1173797 for https://tree.opentreeoflife.org/curator/study/view/pg_2916/?tab=trees&tree=tree6744			
mrcaott313215ott333800	node node1173958 for https://tree.opentreeoflife.org/curator/study/view/pg_2917/?tab=trees&tree=tree6745			
mrcaott313215ott465808	node Tn11887307 for https://tree.opentreeoflife.org/curator/study/view/ot_615/?tab=trees&tree=Tr76459			
mrcaott313215ott465808	node node1152877 for https://tree.opentreeoflife.org/curator/study/view/pg_2842/?tab=trees&tree=tree6603			
mrcaott313215ott465808	node node1173796 for https://tree.opentreeoflife.org/curator/study/view/pg_2916/?tab=trees&tree=tree6744			
mrcaott313215ott465808	node node1173952 for https://tree.opentreeoflife.org/curator/study/view/pg_2917/?tab=trees&tree=tree6745			
mrcaott323642ott2958798			node node1174031 for https://tree.opentreeoflife.org/curator/study/view/pg_2917/?tab=trees&tree=tree6745	
mrcaott323642ott2958798		node node1152824 for https://tree.opentreeoflife.org/curator/study/view/pg_2842/?tab=trees&tree=tree6603		
mrcaott323642ott2958798		node node1173858 for https://tree.opentreeoflife.org/curator/study/view/pg_2916/?tab=trees&tree=tree6744		
mrcaott323642ott2958798	node node1174859 for https://tree.opentreeoflife.org/curator/study/view/pg_2923/?tab=trees&tree=tree6751			
mrcaott323642ott404546			node node1174031 for https://tree.opentreeoflife.org/curator/study/view/pg_2917/?tab=trees&tree=tree6745	
mrcaott323642ott404546		node node1152824 for https://tree.opentreeoflife.org/curator/study/view/pg_2842/?tab=trees&tree=tree6603		
mrcaott323642ott404546		node node1173858 for https://tree.opentreeoflife.org/curator/study/view/pg_2916/?tab=trees&tree=tree6744		
mrcaott323642ott404546	node node1174865 for https://tree.opentreeoflife.org/curator/study/view/pg_2923/?tab=trees&tree=tree6751			
mrcaott323642ott580073				node ott323642 for https://tree.opentreeoflife.org/curator/study/view/pg_2842/?tab=trees&tree=tree6603
mrcaott323642ott580073				node ott323642 for https://tree.opentreeoflife.org/curator/study/view/pg_2916/?tab=trees&tree=tree6744
mrcaott323642ott580073				node ott323642 for https://tree.opentreeoflife.org/curator/study/view/pg_2917/?tab=trees&tree=tree6745
mrcaott323642ott580073	node node1174870 for https://tree.opentreeoflife.org/curator/study/view/pg_2923/?tab=trees&tree=tree6751			
mrcaott323642ott580631			node node1174031 for https://tree.opentreeoflife.org/curator/study/view/pg_2917/?tab=trees&tree=tree6745	
mrcaott323642ott580631		node node1152824 for https://tree.opentreeoflife.org/curator/study/view/pg_2842/?tab=trees&tree=tree6603		
mrcaott323642ott580631		node node1173858 for https://tree.opentreeoflife.org/curator/study/view/pg_2916/?tab=trees&tree=tree6744		
mrcaott323642ott580631	node node1174857 for https://tree.opentreeoflife.org/curator/study/view/pg_2923/?tab=trees&tree=tree6751			
mrcaott323642ott872711			node node1174869 for https://tree.opentreeoflife.org/curator/study/view/pg_2923/?tab=trees&tree=tree6751	
mrcaott323642ott872711	node node1152825 for https://tree.opentreeoflife.org/curator/study/view/pg_2842/?tab=trees&tree=tree6603			
mrcaott323642ott872711	node node1173860 for https://tree.opentreeoflife.org/curator/study/view/pg_2916/?tab=trees&tree=tree6744			
mrcaott323642ott872711	node node1174034 for https://tree.opentreeoflife.org/curator/study/view/pg_2917/?tab=trees&tree=tree6745			
mrcaott324421ott2958594				node ott324422 for https://tree.opentreeoflife.org/curator/study/view/pg_2842/?tab=trees&tree=tree6603
mrcaott324421ott2958594				node ott324422 for https://tree.opentreeoflife.org/curator/study/view/pg_2916/?tab=trees&tree=tree6744
mrcaott324421ott2958594		node Tn11887484 for https://tree.opentreeoflife.org/curator/study/view/ot_615/?tab=trees&tree=Tr76459		
mrcaott324421ott2958594		node node1174018 for https://tree.opentreeoflife.org/curator/study/view/pg_2917/?tab=trees&tree=tree6745		
mrcaott324421ott2958594	node node1174737 for https://tree.opentreeoflife.org/curator/study/view/pg_2923/?tab=trees&tree=tree6751			
mrcaott324421ott2958842				node ott324422 for https://tree.opentreeoflife.org/curator/study/view/pg_2842/?tab=trees&tree=tree6603
mrcaott324421ott2958842				node ott324422 for https://tree.opentreeoflife.org/curator/study/view/pg_2916/?tab=trees&tree=tree6744
mrcaott324421ott2958842			node node1174734 for https://tree.opentreeoflife.org/curator/study/view/pg_2923/?tab=trees&tree=tree6751	
mrcaott324421ott2958842			node node1174736 for https://tree.opentreeoflife.org/curator/study/view/pg_2923/?tab=trees&tree=tree6751	
mrcaott324421ott2958842		node node1174018 for https://tree.opentreeoflife.org/curator/study/view/pg_2917/?tab=trees&tree=tree6745		
mrcaott324421ott2958842	node Tn11887503 for https://tree.opentreeoflife.org/curator/study/view/ot_615/?tab=trees&tree=Tr76459			
mrcaott324421ott324422				node ott324422 for https://tree.opentreeoflife.org/curator/study/view/ot_615/?tab=trees&tree=Tr76459
mrcaott324421ott324422				node ott324422 for https://tree.opentreeoflife.org/curator/study/view/pg_2842/?tab=trees&tree=tree6603
mrcaott324421ott324422				node ott324422 for https://tree.opentreeoflife.org/curator/study/view/pg_2916/?tab=trees&tree=tree6744
mrcaott324421ott324422		node node1174018 for https://tree.opentreeoflife.org/curator/study/view/pg_2917/?tab=trees&tree=tree6745		
mrcaott324421ott324422	node node1174740 for https://tree.opentreeoflife.org/curator/study/view/pg_2923/?tab=trees&tree=tree6751			
mrcaott324425ott404551				node ott5740095 for https://tree.opentreeoflife.org/curator/study/view/pg_2842/?tab=trees&tree=tree6603
mrcaott324425ott404551				node ott5740095 for https://tree.opentreeoflife.org/curator/study/view/pg_2916/?tab=trees&tree=tree6744
mrcaott324425ott404551		node node1174039 for https://tree.opentreeoflife.org/curator/study/view/pg_2917/?tab=trees&tree=tree6745		
mrcaott324425ott404551	node node1174924 for https://tree.opentreeoflife.org/curator/study/view/pg_2923/?tab=trees&tree=tree6751			
mrcaott325117ott579397	node node1152940 for https://tree.opentreeoflife.org/curator/study/view/pg_2842/?tab=trees&tree=tree6603			
mrcaott325117ott579397	node node1173733 for https://tree.opentreeoflife.org/curator/study/view/pg_2916/?tab=trees&tree=tree6744			
mrcaott333800ott413058	node node1173966 for https://tree.opentreeoflife.org/curator/study/view/pg_2917/?tab=trees&tree=tree6745			
mrcaott333800ott413058	node node1175349 for https://tree.opentreeoflife.org/curator/study/view/pg_2918/?tab=trees&tree=tree6755			
mrcaott333800ott534439				node ott902109 for https://tree.opentreeoflife.org/curator/study/view/pg_2842/?tab=trees&tree=tree6603
mrcaott333800ott534439				node ott902109 for https://tree.opentreeoflife.org/curator/study/view/pg_2916/?tab=trees&tree=tree6744
mrcaott333800ott534439	node node1173962 for https://tree.opentreeoflife.org/curator/study/view/pg_2917/?tab=trees&tree=tree6745			
mrcaott333800ott534439	node node1175344 for https://tree.opentreeoflife.org/curator/study/view/pg_2918/?tab=trees&tree=tree6755			
mrcaott404546ott4678479				node ott949511 for https://tree.opentreeoflife.org/curator/study/view/pg_2842/?tab=trees&tree=tree6603
mrcaott404546ott4678479				node ott949511 for https://tree.opentreeoflife.org/curator/study/view/pg_2916/?tab=trees&tree=tree6744
mrcaott404546ott4678479		node node1174024 for https://tree.opentreeoflife.org/curator/study/view/pg_2917/?tab=trees&tree=tree6745		
mrcaott404546ott4678479	node node1174873 for https://tree.opentreeoflife.org/curator/study/view/pg_2923/?tab=trees&tree=tree6751			
mrcaott404546ott5740068	node node1174028 for https://tree.opentreeoflife.org/curator/study/view/pg_2917/?tab=trees&tree=tree6745			
mrcaott404546ott5740068	node node1174876 for https://tree.opentreeoflife.org/curator/study/view/pg_2923/?tab=trees&tree=tree6751			
mrcaott404546ott949511				node ott949511 for https://tree.opentreeoflife.org/curator/study/view/pg_2842/?tab=trees&tree=tree6603
mrcaott404546ott949511				node ott949511 for https://tree.opentreeoflife.org/curator/study/view/pg_2916/?tab=trees&tree=tree6744
mrcaott404546ott949511		node node1174024 for https://tree.opentreeoflife.org/curator/study/view/pg_2917/?tab=trees&tree=tree6745		
mrcaott404546ott949511	node node1174875 for https://tree.opentreeoflife.org/curator/study/view/pg_2923/?tab=trees&tree=tree6751			
mrcaott404551ott436304				node ott5740095 for https://tree.opentreeoflife.org/curator/study/view/pg_2842/?tab=trees&tree=tree6603
mrcaott404551ott436304				node ott5740095 for https://tree.opentreeoflife.org/curator/study/view/pg_2916/?tab=trees&tree=tree6744
mrcaott404551ott436304		node node1174041 for https://tree.opentreeoflife.org/curator/study/view/pg_2917/?tab=trees&tree=tree6745		
mrcaott404551ott436304	node node1174928 for https://tree.opentreeoflife.org/curator/study/view/pg_2923/?tab=trees&tree=tree6751			
mrcaott404551ott723887				node ott5740095 for https://tree.opentreeoflife.org/curator/study/view/pg_2842/?tab=trees&tree=tree6603
mrcaott404551ott723887				node ott5740095 for https://tree.opentreeoflife.org/curator/study/view/pg_2916/?tab=trees&tree=tree6744
mrcaott404551ott723887		node node1174041 for https://tree.opentreeoflife.org/curator/study/view/pg_2917/?tab=trees&tree=tree6745		
mrcaott404551ott723887	node node1174930 for https://tree.opentreeoflife.org/curator/study/view/pg_2923/?tab=trees&tree=tree6751			
mrcaott413057ott418838			node Tn11887388 for https://tree.opentreeoflife.org/curator/study/view/ot_615/?tab=trees&tree=Tr76459	
mrcaott413057ott418838			node Tn11887414 for https://tree.opentreeoflife.org/curator/study/view/ot_615/?tab=trees&tree=Tr76459	
mrcaott413057ott418838			node Tn11887502 for https://tree.opentreeoflife.org/curator/study/view/ot_615/?tab=trees&tree=Tr76459	
mrcaott413057ott418838			node Tn11887508 for https://tree.opentreeoflife.org/curator/study/view/ot_615/?tab=trees&tree=Tr76459	
mrcaott413057ott418838			node node1175013 for https://tree.opentreeoflife.org/curator/study/view/pg_2922/?tab=trees&tree=tree6752	
